employee_id,period_start,attrition_in_3m,termination_date,risk_score_at_period,had_intervention_this_period
E00338,2024-09-01,0,,0.617111,0
E00340,2024-09-01,0,,0.795438,1
E00341,2024-09-01,0,,0.660701,0
E00342,2024-09-01,0,,0.713972,0
E00343,2024-09-01,0,,0.818036,0
E00344,2024-09-01,1,2024-10-14,0.879847,1
E00345,2024-09-01,0,,0.805178,1
E00346,2024-09-01,0,,0.786,1
E00347,2024-09-01,0,,0.764189,0
E00348,2024-09-01,0,,0.885737,1
E00349,2024-09-01,0,,0.606249,0
E00351,2024-09-01,0,,0.757746,0
E00353,2024-09-01,0,,0.567137,0
E00354,2024-09-01,0,,0.820504,1
E00355,2024-09-01,0,,0.762088,0
E00356,2024-09-01,0,,0.693456,0
E00357,2024-09-01,0,,0.444697,0
E00358,2024-09-01,0,,0.737445,0
E00363,2024-09-01,0,,0.681689,0
E00365,2024-09-01,0,,0.643334,0
E00366,2024-09-01,0,,0.595639,0
E00367,2024-09-01,0,,0.719653,0
E00368,2024-09-01,0,,0.635504,0
E00369,2024-09-01,0,,0.769301,0
E00371,2024-09-01,0,,0.745432,0
E00372,2024-09-01,0,,0.710608,0
E00373,2024-09-01,0,,0.837717,1
E00374,2024-09-01,0,,0.747071,0
E00375,2024-09-01,0,,0.699375,0
E00376,2024-09-01,0,,0.685671,0
E00377,2024-09-01,0,,0.767097,0
E00378,2024-09-01,0,,0.667485,0
E00379,2024-09-01,0,,0.668425,0
E00381,2024-09-01,0,,0.82912,1
E00383,2024-09-01,0,,0.435255,0
E00384,2024-09-01,0,,0.674574,0
E00385,2024-09-01,0,,0.736465,0
E00386,2024-09-01,0,,0.767468,1
E00387,2024-09-01,0,,0.789962,0
E00390,2024-09-01,0,,0.721874,0
E00393,2024-09-01,0,,0.434542,0
E00394,2024-09-01,0,,0.669065,0
E00396,2024-09-01,0,,0.494159,0
E00400,2024-09-01,0,,0.781953,0
E00402,2024-09-01,0,,0.786417,0
E00403,2024-09-01,0,,0.735567,0
E00405,2024-09-01,0,,0.759083,0
E00409,2024-09-01,0,,0.666532,0
E00410,2024-09-01,0,,0.702565,0
E00412,2024-09-01,0,,0.722047,0
E00413,2024-09-01,0,,0.834854,1
E00414,2024-09-01,0,,0.793785,1
E00415,2024-09-01,0,,0.330354,0
E00419,2024-09-01,1,2024-10-09,0.710222,0
E00420,2024-09-01,0,,0.828233,1
E00422,2024-09-01,0,,0.71516,0
E00423,2024-09-01,0,,0.881535,1
E00424,2024-09-01,0,,0.660431,0
E00426,2024-09-01,0,,0.426726,0
E00428,2024-09-01,1,2024-11-02,0.809983,0
E00429,2024-09-01,0,,0.706801,0
E00430,2024-09-01,0,,0.714118,0
E00431,2024-09-01,0,,0.785387,0
E00432,2024-09-01,0,,0.719041,0
E00433,2024-09-01,0,,0.839795,1
E00434,2024-09-01,1,2024-10-15,0.799973,0
E00436,2024-09-01,0,,0.742833,0
E00437,2024-09-01,0,,0.735148,0
E00438,2024-09-01,0,,0.837709,1
E00439,2024-09-01,0,,0.647473,0
E00440,2024-09-01,0,,0.717799,0
E00441,2024-09-01,1,2024-11-17,0.849853,0
E00444,2024-09-01,0,,0.67065,0
E00446,2024-09-01,0,,0.833848,0
E00450,2024-09-01,0,,0.621491,0
E00451,2024-09-01,0,,0.777482,0
E00452,2024-09-01,0,,0.616984,0
E00453,2024-09-01,0,,0.745114,0
E00454,2024-09-01,0,,0.718832,0
E00456,2024-09-01,0,,0.612329,0
E00457,2024-09-01,1,2024-10-20,0.596197,0
E00461,2024-09-01,0,,0.666194,0
E00463,2024-09-01,0,,0.568153,0
E00465,2024-09-01,0,,0.836922,1
E00466,2024-09-01,0,,0.520998,0
E00467,2024-09-01,0,,0.729611,0
E00468,2024-09-01,0,,0.656069,0
E00473,2024-09-01,0,,0.7986,0
E00474,2024-09-01,0,,0.661676,0
E00476,2024-09-01,0,,0.697066,0
E00477,2024-09-01,0,,0.701765,0
E00479,2024-09-01,0,,0.655145,0
E00480,2024-09-01,0,,0.781985,0
E00483,2024-09-01,0,,0.768424,0
E00485,2024-09-01,0,,0.757193,0
E00487,2024-09-01,0,,0.717904,0
E00489,2024-09-01,0,,0.736818,0
E00490,2024-09-01,0,,0.695865,0
E00491,2024-09-01,0,,0.638813,0
E00493,2024-09-01,0,,0.698752,0
E00494,2024-09-01,0,,0.740703,0
E00495,2024-09-01,0,,0.620562,0
E00496,2024-09-01,0,,0.821358,1
E00497,2024-09-01,0,,0.517313,0
E00499,2024-09-01,1,2024-09-09,0.807309,0
E00001,2024-10-01,0,,0.647616,0
E00002,2024-10-01,0,,0.428056,0
E00003,2024-10-01,0,,0.867753,1
E00004,2024-10-01,0,,0.545834,0
E00005,2024-10-01,0,,0.694578,0
E00007,2024-10-01,0,,0.673468,0
E00008,2024-10-01,0,,0.584603,0
E00009,2024-10-01,0,,0.719428,0
E00011,2024-10-01,0,,0.868547,1
E00012,2024-10-01,0,,0.59828,0
E00013,2024-10-01,0,,0.735931,0
E00014,2024-10-01,0,,0.561244,0
E00015,2024-10-01,0,,0.787543,1
E00017,2024-10-01,1,2024-10-17,0.791981,0
E00018,2024-10-01,0,,0.670987,0
E00022,2024-10-01,0,,0.646898,0
E00023,2024-10-01,0,,0.631003,0
E00025,2024-10-01,0,,0.715562,0
E00026,2024-10-01,0,,0.653496,0
E00027,2024-10-01,0,,0.649589,0
E00028,2024-10-01,0,,0.806721,1
E00030,2024-10-01,0,,0.786843,1
E00031,2024-10-01,0,,0.668355,0
E00033,2024-10-01,0,,0.730307,0
E00035,2024-10-01,0,,0.8479,1
E00037,2024-10-01,0,,0.460496,0
E00039,2024-10-01,0,,0.722225,0
E00041,2024-10-01,0,,0.572908,0
E00042,2024-10-01,0,,0.718,0
E00043,2024-10-01,0,,0.70509,0
E00045,2024-10-01,1,2024-12-08,0.733375,0
E00046,2024-10-01,1,2024-10-20,0.765374,1
E00049,2024-10-01,0,,0.735833,0
E00050,2024-10-01,0,,0.80456,1
E00051,2024-10-01,0,,0.739413,0
E00052,2024-10-01,0,,0.634035,0
E00054,2024-10-01,0,,0.556498,0
E00056,2024-10-01,0,,0.585574,0
E00059,2024-10-01,0,,0.514646,0
E00061,2024-10-01,0,,0.804098,1
E00062,2024-10-01,0,,0.651061,0
E00065,2024-10-01,0,,0.593238,0
E00067,2024-10-01,0,,0.757219,0
E00069,2024-10-01,0,,0.817669,1
E00070,2024-10-01,0,,0.500901,0
E00071,2024-10-01,0,,0.751719,0
E00072,2024-10-01,0,,0.566908,0
E00073,2024-10-01,1,2024-12-16,0.698809,0
E00074,2024-10-01,0,,0.693573,0
E00078,2024-10-01,0,,0.772129,0
E00079,2024-10-01,1,2024-12-13,0.722549,0
E00082,2024-10-01,0,,0.683951,0
E00084,2024-10-01,0,,0.520719,0
E00086,2024-10-01,1,2024-10-20,0.792024,0
E00087,2024-10-01,0,,0.550454,0
E00090,2024-10-01,0,,0.718853,0
E00091,2024-10-01,0,,0.698109,0
E00092,2024-10-01,0,,0.573404,0
E00094,2024-10-01,0,,0.513924,0
E00095,2024-10-01,0,,0.781914,1
E00099,2024-10-01,0,,0.645876,0
E00101,2024-10-01,0,,0.717219,0
E00104,2024-10-01,0,,0.667537,0
E00106,2024-10-01,0,,0.951409,1
E00107,2024-10-01,0,,0.602495,0
E00110,2024-10-01,0,,0.734776,0
E00111,2024-10-01,0,,0.732431,1
E00114,2024-10-01,0,,0.636662,0
E00117,2024-10-01,0,,0.620531,0
E00119,2024-10-01,0,,0.766729,0
E00120,2024-10-01,0,,0.692895,0
E00121,2024-10-01,0,,0.871899,1
E00122,2024-10-01,0,,0.64737,0
E00123,2024-10-01,0,,0.708117,0
E00124,2024-10-01,0,,0.623977,0
E00125,2024-10-01,0,,0.525866,0
E00126,2024-10-01,0,,0.514374,0
E00127,2024-10-01,0,,0.795719,1
E00128,2024-10-01,0,,0.588659,0
E00129,2024-10-01,0,,0.694273,0
E00130,2024-10-01,0,,0.710586,0
E00131,2024-10-01,1,2024-10-25,0.680337,0
E00133,2024-10-01,0,,0.80902,0
E00134,2024-10-01,1,2024-12-22,0.716068,0
E00135,2024-10-01,0,,0.644697,0
E00136,2024-10-01,0,,0.587851,0
E00137,2024-10-01,0,,0.831414,1
E00139,2024-10-01,0,,0.861232,0
E00140,2024-10-01,0,,0.633323,0
E00141,2024-10-01,0,,0.581131,0
E00142,2024-10-01,0,,0.679281,0
E00144,2024-10-01,0,,0.510774,0
E00145,2024-10-01,0,,0.542367,0
E00146,2024-10-01,0,,0.872856,1
E00147,2024-10-01,0,,0.747631,0
E00149,2024-10-01,0,,0.746803,0
E00152,2024-10-01,0,,0.737446,0
E00156,2024-10-01,0,,0.689655,0
E00157,2024-10-01,0,,0.705748,0
E00158,2024-10-01,0,,0.558539,0
E00159,2024-10-01,0,,0.80609,1
E00161,2024-10-01,0,,0.745024,0
E00162,2024-10-01,0,,0.63387,0
E00163,2024-10-01,0,,0.608226,0
E00165,2024-10-01,0,,0.691994,0
E00166,2024-10-01,0,,0.630415,0
E00167,2024-10-01,0,,0.734061,0
E00168,2024-10-01,0,,0.54363,0
E00169,2024-10-01,0,,0.86015,0
E00170,2024-10-01,0,,0.732951,0
E00171,2024-10-01,0,,0.776734,0
E00172,2024-10-01,1,2024-10-25,0.74925,0
E00173,2024-10-01,0,,0.646638,0
E00174,2024-10-01,0,,0.705107,0
E00175,2024-10-01,0,,0.724685,0
E00176,2024-10-01,0,,0.857164,1
E00177,2024-10-01,0,,0.825001,0
E00179,2024-10-01,0,,0.793133,0
E00180,2024-10-01,0,,0.529726,0
E00181,2024-10-01,0,,0.602469,0
E00182,2024-10-01,0,,0.782504,0
E00183,2024-10-01,0,,0.717156,0
E00184,2024-10-01,0,,0.54809,0
E00186,2024-10-01,0,,0.745339,0
E00187,2024-10-01,0,,0.599723,0
E00188,2024-10-01,0,,0.781537,0
E00189,2024-10-01,0,,0.670719,0
E00193,2024-10-01,0,,0.517119,0
E00199,2024-10-01,1,2024-12-21,0.612246,0
E00200,2024-10-01,0,,0.646933,0
E00203,2024-10-01,0,,0.684599,0
E00204,2024-10-01,0,,0.701698,0
E00205,2024-10-01,0,,0.783448,0
E00206,2024-10-01,0,,0.659079,0
E00207,2024-10-01,0,,0.530949,0
E00209,2024-10-01,0,,0.843085,1
E00210,2024-10-01,0,,0.673646,0
E00213,2024-10-01,0,,0.69016,0
E00215,2024-10-01,0,,0.504892,0
E00216,2024-10-01,0,,0.593182,0
E00217,2024-10-01,0,,0.779076,0
E00218,2024-10-01,0,,0.787669,1
E00219,2024-10-01,0,,0.855553,0
E00223,2024-10-01,0,,0.635376,0
E00224,2024-10-01,0,,0.746787,0
E00225,2024-10-01,1,2024-10-22,0.823302,0
E00226,2024-10-01,0,,0.622519,0
E00227,2024-10-01,0,,0.775448,0
E00228,2024-10-01,0,,0.74906,0
E00229,2024-10-01,0,,0.647323,0
E00230,2024-10-01,0,,0.77419,0
E00233,2024-10-01,0,,0.758483,0
E00235,2024-10-01,0,,0.7938,1
E00236,2024-10-01,0,,0.816047,0
E00237,2024-10-01,0,,0.697398,0
E00238,2024-10-01,0,,0.670944,0
E00239,2024-10-01,0,,0.598846,0
E00240,2024-10-01,0,,0.727023,0
E00241,2024-10-01,0,,0.654023,0
E00242,2024-10-01,0,,0.76188,0
E00243,2024-10-01,0,,0.852651,1
E00245,2024-10-01,0,,0.761085,0
E00246,2024-10-01,0,,0.796546,0
E00247,2024-10-01,0,,0.685529,0
E00248,2024-10-01,0,,0.739863,0
E00249,2024-10-01,0,,0.733027,0
E00250,2024-10-01,0,,0.724638,0
E00251,2024-10-01,0,,0.686485,0
E00252,2024-10-01,0,,0.615682,0
E00253,2024-10-01,0,,0.740932,0
E00257,2024-10-01,0,,0.513104,0
E00259,2024-10-01,0,,0.561224,0
E00260,2024-10-01,0,,0.689419,0
E00262,2024-10-01,0,,0.323575,0
E00263,2024-10-01,0,,0.684522,0
E00265,2024-10-01,0,,0.739167,0
E00266,2024-10-01,0,,0.732897,0
E00267,2024-10-01,0,,0.670067,0
E00269,2024-10-01,0,,0.639663,0
E00270,2024-10-01,0,,0.750137,0
E00273,2024-10-01,0,,0.847922,1
E00279,2024-10-01,0,,0.743001,0
E00283,2024-10-01,0,,0.628309,0
E00292,2024-10-01,0,,0.765117,0
E00293,2024-10-01,0,,0.754462,0
E00296,2024-10-01,0,,0.734659,0
E00299,2024-10-01,0,,0.743628,0
E00300,2024-10-01,0,,0.636455,0
E00301,2024-10-01,0,,0.624798,0
E00303,2024-10-01,0,,0.387575,0
E00304,2024-10-01,0,,0.754047,0
E00305,2024-10-01,0,,0.65371,0
E00306,2024-10-01,0,,0.705656,0
E00307,2024-10-01,0,,0.670769,0
E00308,2024-10-01,0,,0.695878,0
E00309,2024-10-01,1,2024-11-05,0.878989,1
E00310,2024-10-01,0,,0.782678,0
E00311,2024-10-01,0,,0.858754,1
E00312,2024-10-01,0,,0.770478,0
E00313,2024-10-01,0,,0.842556,0
E00316,2024-10-01,0,,0.659004,0
E00317,2024-10-01,0,,0.813338,0
E00319,2024-10-01,0,,0.656623,0
E00320,2024-10-01,0,,0.814668,1
E00323,2024-10-01,0,,0.593855,0
E00326,2024-10-01,0,,0.491812,0
E00327,2024-10-01,0,,0.805187,1
E00328,2024-10-01,0,,0.809216,0
E00329,2024-10-01,0,,0.630839,0
E00330,2024-10-01,0,,0.800364,1
E00332,2024-10-01,0,,0.5687,0
E00334,2024-10-01,0,,0.705305,0
E00336,2024-10-01,0,,0.606662,0
E00337,2024-10-01,0,,0.630525,0
E00338,2024-10-01,0,,0.52642,0
E00340,2024-10-01,0,,0.730851,0
E00341,2024-10-01,0,,0.587286,0
E00342,2024-10-01,0,,0.559898,0
E00343,2024-10-01,0,,0.722149,0
E00345,2024-10-01,0,,0.762479,0
E00346,2024-10-01,0,,0.802749,1
E00347,2024-10-01,0,,0.712891,0
E00348,2024-10-01,0,,0.803386,0
E00349,2024-10-01,0,,0.745824,0
E00351,2024-10-01,0,,0.762222,0
E00353,2024-10-01,0,,0.767173,1
E00354,2024-10-01,1,2024-10-22,0.715511,0
E00355,2024-10-01,0,,0.771703,0
E00356,2024-10-01,0,,0.751172,0
E00357,2024-10-01,0,,0.503585,0
E00358,2024-10-01,0,,0.708468,0
E00363,2024-10-01,0,,0.602371,0
E00365,2024-10-01,0,,0.70529,0
E00366,2024-10-01,0,,0.494216,0
E00367,2024-10-01,0,,0.690798,0
E00368,2024-10-01,0,,0.773269,0
E00369,2024-10-01,0,,0.714906,0
E00371,2024-10-01,0,,0.611167,0
E00372,2024-10-01,0,,0.689569,0
E00373,2024-10-01,0,,0.708174,0
E00374,2024-10-01,0,,0.636994,0
E00375,2024-10-01,0,,0.573695,0
E00376,2024-10-01,0,,0.673267,0
E00377,2024-10-01,0,,0.695828,0
E00378,2024-10-01,0,,0.72244,0
E00379,2024-10-01,0,,0.666831,0
E00381,2024-10-01,0,,0.600141,0
E00383,2024-10-01,0,,0.451645,0
E00384,2024-10-01,0,,0.612485,0
E00385,2024-10-01,0,,0.673069,0
E00386,2024-10-01,0,,0.856182,1
E00387,2024-10-01,0,,0.685823,0
E00390,2024-10-01,0,,0.766461,1
E00393,2024-10-01,0,,0.659387,0
E00394,2024-10-01,0,,0.740098,0
E00396,2024-10-01,0,,0.631242,0
E00400,2024-10-01,0,,0.634977,0
E00402,2024-10-01,0,,0.729757,0
E00403,2024-10-01,0,,0.630336,0
E00405,2024-10-01,0,,0.722779,0
E00409,2024-10-01,0,,0.687192,0
E00410,2024-10-01,0,,0.767749,0
E00412,2024-10-01,0,,0.87642,1
E00413,2024-10-01,0,,0.683703,0
E00414,2024-10-01,0,,0.781837,1
E00415,2024-10-01,0,,0.292757,0
E00420,2024-10-01,0,,0.740746,0
E00422,2024-10-01,0,,0.722052,0
E00423,2024-10-01,0,,0.758559,0
E00424,2024-10-01,0,,0.669294,0
E00426,2024-10-01,0,,0.627864,0
E00429,2024-10-01,0,,0.7175,0
E00430,2024-10-01,0,,0.553856,0
E00431,2024-10-01,0,,0.647921,0
E00432,2024-10-01,0,,0.843756,0
E00433,2024-10-01,0,,0.75398,0
E00436,2024-10-01,0,,0.61441,0
E00437,2024-10-01,0,,0.718289,0
E00438,2024-10-01,0,,0.790158,1
E00439,2024-10-01,0,,0.773176,0
E00440,2024-10-01,0,,0.661675,0
E00444,2024-10-01,0,,0.828625,1
E00446,2024-10-01,0,,0.721824,0
E00450,2024-10-01,0,,0.465633,0
E00451,2024-10-01,0,,0.779718,1
E00452,2024-10-01,1,2024-10-06,0.731315,0
E00453,2024-10-01,0,,0.739824,0
E00454,2024-10-01,1,2024-11-08,0.706189,0
E00456,2024-10-01,0,,0.641689,0
E00461,2024-10-01,0,,0.58976,0
E00463,2024-10-01,0,,0.729077,0
E00465,2024-10-01,0,,0.750951,0
E00466,2024-10-01,0,,0.598751,0
E00467,2024-10-01,0,,0.810149,1
E00468,2024-10-01,0,,0.632395,0
E00473,2024-10-01,0,,0.654519,0
E00474,2024-10-01,0,,0.813739,0
E00476,2024-10-01,0,,0.823926,0
E00477,2024-10-01,0,,0.756078,0
E00479,2024-10-01,0,,0.663292,0
E00480,2024-10-01,0,,0.784034,0
E00483,2024-10-01,0,,0.713053,0
E00485,2024-10-01,0,,0.686928,0
E00487,2024-10-01,0,,0.65738,0
E00489,2024-10-01,0,,0.592657,0
E00490,2024-10-01,0,,0.7945,0
E00491,2024-10-01,0,,0.522711,0
E00493,2024-10-01,0,,0.691601,0
E00494,2024-10-01,0,,0.712259,0
E00495,2024-10-01,0,,0.722531,0
E00496,2024-10-01,0,,0.7851,1
E00497,2024-10-01,0,,0.781014,1
E00001,2024-11-01,0,,0.57189,0
E00002,2024-11-01,0,,0.619943,0
E00003,2024-11-01,0,,0.766674,0
E00004,2024-11-01,0,,0.684859,0
E00005,2024-11-01,1,2024-12-16,0.741466,0
E00007,2024-11-01,0,,0.722627,0
E00008,2024-11-01,0,,0.511228,0
E00009,2024-11-01,0,,0.649356,0
E00011,2024-11-01,0,,0.788186,0
E00012,2024-11-01,0,,0.751834,0
E00013,2024-11-01,0,,0.74215,0
E00014,2024-11-01,0,,0.635298,0
E00015,2024-11-01,0,,0.677983,0
E00018,2024-11-01,0,,0.66477,0
E00022,2024-11-01,0,,0.725482,0
E00023,2024-11-01,0,,0.801702,1
E00025,2024-11-01,0,,0.752472,0
E00026,2024-11-01,0,,0.782886,0
E00027,2024-11-01,0,,0.621984,0
E00028,2024-11-01,0,,0.817812,1
E00030,2024-11-01,0,,0.84313,0
E00031,2024-11-01,0,,0.782792,1
E00033,2024-11-01,0,,0.859209,1
E00035,2024-11-01,0,,0.668459,0
E00037,2024-11-01,0,,0.55293,0
E00039,2024-11-01,0,,0.689424,0
E00041,2024-11-01,0,,0.469817,0
E00042,2024-11-01,0,,0.8464,0
E00043,2024-11-01,0,,0.676816,0
E00049,2024-11-01,0,,0.71818,0
E00050,2024-11-01,0,,0.647069,0
E00051,2024-11-01,1,2025-01-12,0.762011,0
E00052,2024-11-01,0,,0.654623,0
E00054,2024-11-01,0,,0.667902,0
E00056,2024-11-01,0,,0.488904,0
E00059,2024-11-01,0,,0.625598,0
E00061,2024-11-01,0,,0.858984,1
E00062,2024-11-01,0,,0.677472,0
E00065,2024-11-01,0,,0.664609,0
E00067,2024-11-01,0,,0.866709,1
E00069,2024-11-01,0,,0.685847,0
E00070,2024-11-01,0,,0.743969,1
E00071,2024-11-01,0,,0.720782,0
E00072,2024-11-01,0,,0.626331,0
E00074,2024-11-01,0,,0.782592,1
E00078,2024-11-01,0,,0.784507,1
E00082,2024-11-01,0,,0.787996,0
E00084,2024-11-01,0,,0.521901,0
E00087,2024-11-01,0,,0.664894,0
E00090,2024-11-01,0,,0.767961,0
E00091,2024-11-01,0,,0.663197,0
E00092,2024-11-01,1,2025-01-15,0.618848,0
E00094,2024-11-01,0,,0.508077,0
E00095,2024-11-01,0,,0.723092,0
E00099,2024-11-01,0,,0.846727,1
E00101,2024-11-01,0,,0.743103,0
E00104,2024-11-01,0,,0.701534,0
E00106,2024-11-01,0,,0.810783,1
E00107,2024-11-01,0,,0.618361,0
E00110,2024-11-01,0,,0.904148,1
E00111,2024-11-01,0,,0.73446,0
E00114,2024-11-01,0,,0.587787,0
E00117,2024-11-01,0,,0.743182,0
E00119,2024-11-01,0,,0.708731,0
E00120,2024-11-01,0,,0.704017,0
E00121,2024-11-01,0,,0.66203,0
E00122,2024-11-01,0,,0.653249,0
E00123,2024-11-01,0,,0.623455,0
E00124,2024-11-01,0,,0.654308,0
E00125,2024-11-01,0,,0.662408,0
E00126,2024-11-01,0,,0.571587,0
E00127,2024-11-01,0,,0.823246,1
E00128,2024-11-01,0,,0.70181,0
E00129,2024-11-01,0,,0.694695,0
E00130,2024-11-01,0,,0.774803,0
E00133,2024-11-01,0,,0.740372,0
E00135,2024-11-01,0,,0.750738,1
E00136,2024-11-01,0,,0.772307,0
E00137,2024-11-01,0,,0.822675,0
E00139,2024-11-01,0,,0.613376,0
E00140,2024-11-01,0,,0.593764,0
E00141,2024-11-01,0,,0.594556,0
E00142,2024-11-01,0,,0.641904,0
E00144,2024-11-01,0,,0.669439,0
E00145,2024-11-01,0,,0.454952,0
E00146,2024-11-01,0,,0.707058,0
E00147,2024-11-01,0,,0.749589,0
E00149,2024-11-01,0,,0.725469,0
E00152,2024-11-01,0,,0.733241,0
E00156,2024-11-01,1,2024-11-21,0.644484,0
E00157,2024-11-01,0,,0.759936,0
E00158,2024-11-01,0,,0.668235,0
E00159,2024-11-01,0,,0.796257,1
E00161,2024-11-01,0,,0.791263,0
E00162,2024-11-01,1,2024-12-16,0.688628,0
E00163,2024-11-01,0,,0.70629,0
E00165,2024-11-01,0,,0.649542,0
E00166,2024-11-01,1,2024-11-23,0.700601,0
E00167,2024-11-01,0,,0.83399,0
E00168,2024-11-01,0,,0.70064,0
E00169,2024-11-01,0,,0.590845,0
E00170,2024-11-01,0,,0.66849,0
E00171,2024-11-01,0,,0.690007,0
E00173,2024-11-01,0,,0.678067,0
E00174,2024-11-01,0,,0.646591,0
E00175,2024-11-01,0,,0.724771,0
E00176,2024-11-01,0,,0.740766,0
E00177,2024-11-01,0,,0.814961,1
E00179,2024-11-01,0,,0.780236,1
E00180,2024-11-01,0,,0.465861,0
E00181,2024-11-01,0,,0.529035,0
E00182,2024-11-01,0,,0.744337,0
E00183,2024-11-01,0,,0.522447,0
E00184,2024-11-01,0,,0.663844,0
E00186,2024-11-01,0,,0.687337,0
E00187,2024-11-01,0,,0.566207,0
E00188,2024-11-01,0,,0.813119,1
E00189,2024-11-01,0,,0.834675,0
E00193,2024-11-01,0,,0.4978,0
E00200,2024-11-01,0,,0.658929,0
E00203,2024-11-01,0,,0.590924,0
E00204,2024-11-01,0,,0.686555,0
E00205,2024-11-01,0,,0.719703,0
E00206,2024-11-01,0,,0.754466,1
E00207,2024-11-01,0,,0.551274,0
E00209,2024-11-01,0,,0.684251,0
E00210,2024-11-01,0,,0.504474,0
E00213,2024-11-01,0,,0.629775,0
E00215,2024-11-01,0,,0.733165,0
E00216,2024-11-01,0,,0.65851,0
E00217,2024-11-01,0,,0.786967,1
E00218,2024-11-01,0,,0.752281,0
E00219,2024-11-01,0,,0.855412,1
E00223,2024-11-01,0,,0.68257,0
E00224,2024-11-01,0,,0.73149,0
E00226,2024-11-01,0,,0.637922,0
E00227,2024-11-01,0,,0.765912,0
E00228,2024-11-01,0,,0.686414,0
E00229,2024-11-01,0,,0.714208,0
E00230,2024-11-01,0,,0.713554,0
E00233,2024-11-01,0,,0.692807,0
E00235,2024-11-01,0,,0.87195,1
E00236,2024-11-01,0,,0.839012,1
E00237,2024-11-01,0,,0.689289,0
E00238,2024-11-01,0,,0.692884,0
E00239,2024-11-01,0,,0.732335,0
E00240,2024-11-01,0,,0.686689,0
E00241,2024-11-01,0,,0.616121,0
E00242,2024-11-01,0,,0.601287,0
E00243,2024-11-01,0,,0.848177,1
E00245,2024-11-01,0,,0.763824,0
E00246,2024-11-01,0,,0.816231,1
E00247,2024-11-01,0,,0.865406,0
E00248,2024-11-01,0,,0.726709,0
E00249,2024-11-01,0,,0.575872,0
E00250,2024-11-01,1,2024-12-25,0.65991,0
E00251,2024-11-01,0,,0.702087,0
E00252,2024-11-01,1,2025-01-04,0.631057,0
E00253,2024-11-01,0,,0.708988,0
E00257,2024-11-01,0,,0.517066,0
E00259,2024-11-01,0,,0.625054,0
E00260,2024-11-01,0,,0.591591,0
E00262,2024-11-01,0,,0.639123,0
E00263,2024-11-01,0,,0.807651,0
E00265,2024-11-01,0,,0.741027,0
E00266,2024-11-01,0,,0.744995,0
E00267,2024-11-01,0,,0.729965,0
E00269,2024-11-01,0,,0.597058,0
E00270,2024-11-01,0,,0.597359,0
E00273,2024-11-01,0,,0.749137,0
E00279,2024-11-01,0,,0.626408,0
E00283,2024-11-01,0,,0.748118,0
E00292,2024-11-01,0,,0.577804,0
E00293,2024-11-01,0,,0.673217,0
E00296,2024-11-01,0,,0.732382,0
E00299,2024-11-01,0,,0.766414,0
E00300,2024-11-01,0,,0.810533,1
E00301,2024-11-01,0,,0.586031,0
E00303,2024-11-01,0,,0.398849,0
E00304,2024-11-01,0,,0.750173,0
E00305,2024-11-01,0,,0.675998,0
E00306,2024-11-01,0,,0.656533,0
E00307,2024-11-01,0,,0.677191,0
E00308,2024-11-01,0,,0.592898,0
E00310,2024-11-01,0,,0.70567,0
E00311,2024-11-01,0,,0.790465,0
E00312,2024-11-01,0,,0.784249,1
E00313,2024-11-01,0,,0.794102,0
E00316,2024-11-01,0,,0.49586,0
E00317,2024-11-01,0,,0.713656,0
E00319,2024-11-01,0,,0.734996,0
E00320,2024-11-01,0,,0.809972,1
E00323,2024-11-01,0,,0.769005,0
E00326,2024-11-01,0,,0.495869,0
E00327,2024-11-01,0,,0.708955,0
E00328,2024-11-01,0,,0.861869,1
E00329,2024-11-01,0,,0.709332,0
E00330,2024-11-01,0,,0.677475,0
E00332,2024-11-01,0,,0.687478,0
E00334,2024-11-01,0,,0.804216,0
E00336,2024-11-01,0,,0.712618,0
E00337,2024-11-01,0,,0.676024,0
E00338,2024-11-01,0,,0.556042,0
E00340,2024-11-01,0,,0.720298,0
E00341,2024-11-01,0,,0.79229,0
E00342,2024-11-01,0,,0.724238,0
E00343,2024-11-01,0,,0.680926,0
E00345,2024-11-01,0,,0.800267,1
E00346,2024-11-01,0,,0.699938,0
E00347,2024-11-01,0,,0.741161,0
E00348,2024-11-01,0,,0.892581,0
E00349,2024-11-01,0,,0.714694,0
E00351,2024-11-01,0,,0.7561,0
E00353,2024-11-01,0,,0.728273,0
E00355,2024-11-01,0,,0.72025,0
E00356,2024-11-01,0,,0.767433,0
E00357,2024-11-01,0,,0.636113,0
E00358,2024-11-01,0,,0.847804,1
E00363,2024-11-01,0,,0.620479,0
E00365,2024-11-01,0,,0.641085,0
E00366,2024-11-01,0,,0.691127,0
E00367,2024-11-01,0,,0.669907,0
E00368,2024-11-01,0,,0.664244,0
E00369,2024-11-01,0,,0.785666,0
E00371,2024-11-01,0,,0.806921,1
E00372,2024-11-01,0,,0.732968,0
E00373,2024-11-01,0,,0.795685,0
E00374,2024-11-01,0,,0.638631,0
E00375,2024-11-01,0,,0.616445,0
E00376,2024-11-01,0,,0.713886,0
E00377,2024-11-01,0,,0.693535,0
E00378,2024-11-01,0,,0.820514,0
E00379,2024-11-01,0,,0.599934,0
E00381,2024-11-01,0,,0.678238,0
E00383,2024-11-01,0,,0.738788,0
E00384,2024-11-01,0,,0.521896,0
E00385,2024-11-01,0,,0.759606,0
E00386,2024-11-01,0,,0.679215,0
E00387,2024-11-01,0,,0.669019,0
