employee_id,period_start,business_unit_id,job_family,job_level,tenure_years,engagement_score,performance_rating,compa_ratio,workload_index,manager_change_flag,attrition_risk_score,attrition_in_3m,termination_date,had_intervention_this_period,base_salary,replacement_cost_estimate,intervention_type,intervention_cost,expected_mechanism
E00472,2024-11-01,BU01,IT,IC1,9.377,0.499,3.97,0.6,0.563,0,,,,,30618,80636.02,,,
E00473,2024-11-01,BU08,IT,IC1,10.516,0.629,3.5,0.772,0.77,0,,0.0,,0.0,88802,123757.32,,,
E00474,2024-01-01,BU08,IT,IC1,0.638,0.572,3.07,0.6,0.616,0,,0.0,,1.0,54405,84037.02,comp_adjustment,5000.0,reduce_comp_gap
E00475,2024-11-01,BU04,IT,IC1,7.559,0.598,3.88,0.6,0.659,0,,,,,71005,112877.57,,,
E00476,2024-11-01,BU07,IT,IC1,3.83,0.469,3.7,0.6,0.437,0,,0.0,,0.0,75368,62030.97,,,
E00477,2024-11-01,BU10,IT,IC1,9.566,0.705,3.97,0.753,0.469,0,,0.0,,0.0,69877,67251.39,,,
E00478,2024-11-01,BU03,IT,IC1,8.767,0.712,3.25,0.6,0.634,0,,,,,44235,133100.49,,,
E00479,2024-11-01,BU06,IT,IC1,9.916,0.586,3.14,0.6,0.515,0,,0.0,,0.0,52702,149034.93,,,
E00480,2024-11-01,BU10,IT,IC1,10.779,0.639,4.06,0.6,0.835,0,,0.0,,0.0,35899,64175.72,,,
E00481,2024-01-01,BU10,IT,IC1,8.063,0.452,3.38,0.729,0.563,0,,0.0,,1.0,71120,135225.89,comp_adjustment,5000.0,reduce_comp_gap
E00482,2024-11-01,BU09,IT,IC1,0.397,0.59,3.65,1.39,0.57,0,,,,,108632,78683.95,,,
E00483,2024-11-01,BU01,IT,IC1,6.486,0.625,3.49,0.6,0.494,0,,0.0,,0.0,31617,100745.5,,,
E00484,2024-11-01,BU05,IT,IC1,7.956,0.572,3.39,0.733,0.672,0,,,,,45863,189198.21,,,
E00485,2024-11-01,BU04,IT,IC1,10.587,0.747,3.41,0.853,0.402,0,,0.0,,0.0,56184,143816.68,,,
E00486,2024-11-01,BU08,IT,IC1,9.936,0.608,3.3,0.746,0.516,0,,,,,63619,143066.93,,,
E00487,2024-11-01,BU01,IT,IC1,3.644,0.746,2.94,1.294,0.794,0,,0.0,,0.0,81447,236069.4,,,
E00488,2024-11-01,BU09,IT,IC1,1.815,0.49,3.38,0.701,0.426,0,,,,,56768,72851.6,,,
E00489,2024-01-01,BU06,IT,IC1,0.394,0.492,3.11,0.705,0.631,0,,0.0,,1.0,53606,64169.4,comp_adjustment,5000.0,reduce_comp_gap
E00490,2024-11-01,BU04,IT,IC1,9.684,0.732,3.25,0.804,0.292,0,,0.0,,0.0,88088,72255.99,,,
E00491,2024-11-01,BU09,IT,IC1,8.235,0.527,3.72,1.239,0.405,0,,0.0,,0.0,75486,89178.92,,,
E00492,2024-11-01,BU05,IT,IC1,9.081,0.533,3.09,1.102,0.595,0,,,,,72305,35000.0,,,
E00493,2024-11-01,BU05,IT,IC1,8.498,0.66,3.46,0.679,0.57,0,,0.0,,0.0,62279,91088.13,,,
E00494,2024-11-01,BU05,IT,IC1,4.29,0.675,3.01,0.927,0.623,0,,0.0,,0.0,84466,78266.01,,,
E00495,2024-11-01,BU01,IT,IC1,10.075,0.741,3.39,0.745,0.528,0,,0.0,,0.0,47586,142289.27,,,
E00496,2024-11-01,BU01,IT,IC1,0.89,0.561,3.63,0.6,0.599,0,,0.0,,0.0,45368,117185.59,,,
E00497,2024-11-01,BU08,IT,IC1,3.718,0.609,3.78,0.663,0.39,0,,0.0,,0.0,77741,76314.02,,,
E00498,2024-01-01,BU08,IT,IC1,1.205,0.394,2.83,0.6,0.527,0,,0.0,,1.0,33902,130405.99,comp_adjustment,5000.0,reduce_comp_gap
E00499,2024-01-01,BU06,IT,IC1,1.736,0.504,3.11,0.784,0.632,0,,0.0,,1.0,61837,138467.9,comp_adjustment,5000.0,reduce_comp_gap
E00500,2024-11-01,BU04,IT,IC1,1.585,0.635,3.35,0.6,0.57,0,,,,,53595,70762.17,,,
E00001,2024-12-01,BU03,IT,IC1,4.832,0.609,2.74,0.968,0.585,0,,1.0,2024-12-21,0.0,72817,80102.68,,,
E00002,2024-12-01,BU05,IT,IC1,7.743,0.514,3.02,1.6,0.721,0,,0.0,,0.0,131730,36735.98,,,
E00003,2024-12-01,BU01,IT,IC1,0.227,0.597,3.64,0.6,0.609,0,,0.0,,0.0,50177,61213.83,,,
E00004,2024-12-01,BU01,IT,IC1,3.376,0.481,3.56,1.156,0.76,0,,0.0,,0.0,79085,71597.41,,,
E00005,2024-12-01,BU10,IT,IC1,6.648,0.673,4.09,0.6,0.61,0,,,,,33891,103393.8,,,
E00006,2024-12-01,BU09,IT,IC1,4.14,0.596,3.42,0.6,0.635,0,,,,,50335,65349.38,,,
E00007,2024-12-01,BU07,IT,IC1,1.55,0.593,3.19,0.999,0.699,0,,0.0,,0.0,67757,79369.71,,,
E00008,2024-12-01,BU01,IT,IC1,8.769,0.726,3.08,1.596,0.615,0,,0.0,,0.0,97500,57614.33,,,
E00009,2024-12-01,BU08,IT,IC1,4.068,0.566,2.67,0.6,0.532,0,,0.0,,0.0,38985,108004.34,,,
E00010,2024-12-01,BU03,IT,IC1,0.274,0.419,3.17,0.699,0.407,0,,,,,78837,121115.15,,,
E00011,2024-12-01,BU08,IT,IC1,0.663,0.55,3.66,0.646,0.291,0,,0.0,,0.0,58564,119849.24,,,
E00012,2024-12-01,BU05,IT,IC1,3.206,0.659,2.86,0.6,0.311,0,,0.0,,0.0,35153,100557.8,,,
E00013,2024-12-01,BU01,IT,IC1,6.576,0.805,2.91,0.954,0.538,0,,1.0,2025-02-27,0.0,63803,49983.22,,,
E00014,2024-12-01,BU07,IT,IC1,7.176,0.605,3.22,1.107,0.514,0,,0.0,,0.0,108902,75655.57,,,
E00015,2024-12-01,BU05,IT,IC1,3.639,0.461,3.21,0.6,0.47,0,,0.0,,0.0,40451,83252.84,,,
E00016,2024-12-01,BU06,IT,IC1,3.121,0.523,3.46,0.6,0.723,0,,,,,57614,83403.25,,,
E00017,2024-01-01,BU06,IT,IC1,8.55,0.594,3.16,0.6,0.72,0,,0.0,,1.0,42390,103431.73,comp_adjustment,5000.0,reduce_comp_gap
E00018,2024-12-01,BU08,IT,IC1,5.196,0.631,2.59,0.736,0.514,0,,1.0,2024-12-08,1.0,50817,189931.56,workload_rebalance,500.0,reduce_burnout_risk
E00019,2024-12-01,BU09,IT,IC1,6.272,0.552,3.33,1.568,0.605,0,,,,,98840,144115.27,,,
E00020,2024-01-01,BU02,IT,IC1,9.728,0.616,2.89,0.826,0.677,0,,0.0,,1.0,54446,64121.98,comp_adjustment,5000.0,reduce_comp_gap
E00021,2024-12-01,BU09,IT,IC1,3.893,0.475,3.3,1.219,0.662,1,,,,,97787,135700.67,,,
E00022,2024-12-01,BU10,IT,IC1,5.752,0.543,3.51,1.104,0.525,0,,0.0,,0.0,88271,133393.88,,,
E00023,2024-12-01,BU09,IT,IC1,9.64,0.462,3.33,0.6,0.58,0,,0.0,,0.0,52735,69577.4,,,
E00024,2024-12-01,BU10,IT,IC1,6.825,0.623,3.63,0.738,0.428,0,,,,,50216,146519.69,,,
E00025,2024-12-01,BU10,IT,IC1,10.91,0.725,3.69,0.609,0.533,0,,0.0,,0.0,43757,93037.32,,,
E00026,2024-12-01,BU07,IT,IC1,1.421,0.565,3.56,0.704,0.596,0,,0.0,,0.0,43226,53021.16,,,
E00027,2024-12-01,BU01,IT,IC1,5.317,0.657,3.09,0.99,0.684,0,,0.0,,0.0,67753,122733.02,,,
E00028,2024-12-01,BU07,IT,IC1,2.363,0.686,3.44,0.6,0.573,0,,0.0,,0.0,59461,110255.79,,,
E00029,2024-12-01,BU10,IT,IC1,10.513,0.616,3.82,0.718,0.713,0,,,,,48134,90261.88,,,
E00030,2024-12-01,BU05,IT,IC1,0.0,0.521,3.27,0.6,0.723,0,,0.0,,0.0,34820,98328.73,,,
E00031,2024-12-01,BU06,IT,IC1,0.89,0.493,3.62,0.6,0.526,0,,0.0,,0.0,62141,72354.79,,,
E00032,2024-12-01,BU10,IT,IC1,1.399,0.55,2.98,0.6,0.794,0,,,,,50800,131594.99,workload_rebalance,500.0,reduce_burnout_risk
E00033,2024-12-01,BU07,IT,IC1,8.408,0.507,3.49,0.6,0.437,0,,0.0,,0.0,55918,98063.71,,,
E00034,2024-01-01,BU05,IT,IC1,4.214,0.459,3.11,0.833,0.723,0,,0.0,,1.0,66611,107777.85,comp_adjustment,5000.0,reduce_comp_gap
E00035,2024-12-01,BU07,IT,IC1,7.68,0.547,3.12,0.6,0.389,0,,0.0,,0.0,24944,117434.89,,,
E00036,2024-12-01,BU09,IT,IC1,2.245,0.442,3.06,0.6,0.612,0,,,,,35009,59478.01,role_transfer,800.0,increase_internal_mobility_fit
E00037,2024-12-01,BU03,IT,IC1,8.862,0.654,3.33,1.6,0.489,0,,0.0,,0.0,133754,66869.49,,,
E00038,2024-01-01,BU08,IT,IC1,6.905,0.462,3.38,0.6,0.689,0,,0.0,,1.0,50146,36991.76,comp_adjustment,5000.0,reduce_comp_gap
E00039,2024-12-01,BU02,IT,IC1,8.657,0.487,3.72,0.6,0.461,0,,0.0,,0.0,24807,128934.46,,,
E00040,2024-12-01,BU07,IT,IC1,4.2,0.477,3.67,0.6,0.654,0,,,,,36045,57955.51,,,
E00041,2024-12-01,BU02,IT,IC1,6.431,0.549,3.17,1.6,0.642,0,,0.0,,0.0,142852,106147.17,,,
E00042,2024-12-01,BU04,IT,IC1,2.048,0.708,3.26,0.6,0.643,0,,0.0,,0.0,46815,118168.89,,,
E00043,2024-01-01,BU07,IT,IC1,4.684,0.587,3.23,0.652,0.717,0,,0.0,,1.0,89828,131135.21,comp_adjustment,5000.0,reduce_comp_gap
E00044,2024-12-01,BU03,IT,IC1,9.908,0.613,2.55,0.788,0.72,0,,,,,62467,58169.58,retention_bonus,3500.0,short_term_retention
E00045,2024-12-01,BU02,IT,IC1,7.603,0.524,2.79,0.6,0.43,0,,,,,50527,97110.3,,,
E00046,2024-12-01,BU10,IT,IC1,1.969,0.45,4.01,0.739,0.805,0,,,,,78543,212044.55,,,
E00047,2024-01-01,BU07,IT,IC1,9.227,0.617,2.88,0.6,0.554,0,,0.0,,1.0,25990,216288.2,comp_adjustment,5000.0,reduce_comp_gap
E00048,2024-12-01,BU01,IT,IC1,1.689,0.482,2.85,0.6,0.674,0,,,,,36156,155939.1,,,
E00049,2024-12-01,BU08,IT,IC1,1.955,0.539,3.38,0.609,0.623,0,,0.0,,0.0,50397,116401.11,,,
E00050,2024-12-01,BU03,IT,IC1,1.232,0.55,3.52,0.6,0.543,0,,0.0,,0.0,37421,63616.46,,,
E00051,2024-12-01,BU02,IT,IC1,6.401,0.572,2.89,0.6,0.677,0,,,,,48861,138179.0,manager_coaching,1200.0,improve_manager_experience
E00052,2024-12-01,BU03,IT,IC1,8.986,0.551,3.22,1.06,0.733,0,,0.0,,0.0,80725,93135.99,,,
E00053,2024-12-01,BU05,IT,IC1,7.65,0.514,3.28,0.6,0.839,0,,,,,62708,128690.19,manager_coaching,1200.0,improve_manager_experience
E00054,2024-12-01,BU08,IT,IC1,4.717,0.576,3.12,1.471,0.391,0,,0.0,,0.0,95389,75218.01,,,
E00055,2024-12-01,BU10,IT,IC1,3.118,0.627,4.08,0.6,0.574,0,,,,,64112,92513.1,,,
E00056,2024-12-01,BU07,IT,IC1,8.572,0.566,3.05,1.067,0.701,0,,0.0,,0.0,84742,107666.29,,,
E00057,2024-12-01,BU07,IT,IC1,10.587,0.482,3.95,0.881,0.496,0,,,,,58546,111719.95,,,
E00058,2024-12-01,BU07,IT,IC1,7.693,0.693,3.54,0.755,0.486,0,,,,,48699,124879.02,,,
E00059,2024-12-01,BU08,IT,IC1,8.964,0.488,3.22,0.988,0.737,0,,0.0,,0.0,100529,77056.0,,,
E00060,2024-12-01,BU01,IT,IC1,3.25,0.639,3.13,0.6,0.647,0,,,,,46711,54635.96,,,
E00061,2024-12-01,BU04,IT,IC1,7.603,0.687,3.32,0.6,0.64,0,,0.0,,0.0,67531,207747.51,,,
E00062,2024-12-01,BU06,IT,IC1,9.04,0.618,3.63,1.241,0.537,0,,0.0,,0.0,78364,300000.0,,,
E00063,2024-12-01,BU09,IT,IC1,5.588,0.527,3.64,1.259,0.437,0,,,,,80380,122303.97,,,
E00064,2024-12-01,BU02,IT,IC1,5.632,0.469,3.17,0.6,0.795,0,,,,,39819,55112.35,workload_rebalance,500.0,reduce_burnout_risk
E00065,2024-12-01,BU01,IT,IC1,1.528,0.468,3.34,1.128,0.613,0,,0.0,,0.0,86524,70614.28,,,
E00066,2024-12-01,BU10,IT,IC1,7.417,0.604,3.31,0.6,0.596,0,,,,,42505,125747.14,,,
E00067,2024-12-01,BU02,IT,IC1,5.216,0.63,3.86,0.607,0.836,0,,0.0,,0.0,79519,182851.11,,,
E00068,2024-12-01,BU07,IT,IC1,9.366,0.51,4.17,0.6,0.574,0,,,,,72208,57937.76,,,
E00069,2024-12-01,BU03,IT,IC1,1.569,0.616,3.71,0.6,0.326,0,,0.0,,0.0,79740,94558.66,,,
E00070,2024-12-01,BU10,IT,IC1,9.15,0.52,3.36,0.6,0.267,0,,0.0,,0.0,39271,109217.32,,,
E00071,2024-12-01,BU02,IT,IC1,1.12,0.413,3.66,1.048,0.487,0,,0.0,,0.0,73554,147559.35,,,
E00072,2024-12-01,BU07,IT,IC1,7.403,0.606,3.59,1.058,0.405,0,,0.0,,0.0,87549,85674.03,,,
E00073,2024-12-01,BU02,IT,IC1,3.118,0.439,3.2,0.768,0.577,0,,,,,64067,49474.31,retention_bonus,3500.0,short_term_retention
E00074,2024-12-01,BU03,IT,IC1,4.572,0.521,3.43,0.6,0.761,0,,0.0,,1.0,44958,132251.99,manager_coaching,1200.0,improve_manager_experience
E00075,2024-12-01,BU07,IT,IC1,2.741,0.545,3.98,1.26,0.646,0,,,,,82612,165890.57,,,
E00076,2024-12-01,BU04,IT,IC1,3.414,0.623,3.46,0.852,0.524,0,,,,,62310,96351.6,,,
E00077,2024-12-01,BU01,IT,IC1,6.067,0.572,3.02,0.6,0.607,0,,,,,33321,120004.38,,,
E00078,2024-12-01,BU05,IT,IC1,9.035,0.617,3.46,0.6,0.696,1,,0.0,,0.0,43754,80773.52,,,
E00079,2024-12-01,BU09,IT,IC1,6.812,0.659,3.15,0.6,0.426,0,,,,,49801,68345.27,,,
E00080,2024-01-01,BU08,IT,IC1,2.976,0.576,3.22,0.877,0.722,0,,0.0,,1.0,101421,158707.32,comp_adjustment,5000.0,reduce_comp_gap
E00081,2024-12-01,BU09,IT,IC1,1.199,0.639,3.41,1.447,0.761,0,,,,,95374,119049.97,,,
E00082,2024-12-01,BU10,IT,IC1,2.13,0.61,2.61,0.689,0.733,0,,0.0,,0.0,95267,124690.67,,,
E00083,2024-01-01,BU09,IT,IC1,2.13,0.516,3.41,0.613,0.798,0,,0.0,,1.0,64947,196590.33,comp_adjustment,5000.0,reduce_comp_gap
E00084,2024-12-01,BU07,IT,IC1,10.001,0.609,3.14,1.211,0.597,0,,0.0,,0.0,82434,62208.47,,,
E00085,2024-12-01,BU04,IT,IC1,2.864,0.572,3.37,0.6,0.688,0,,,,,40164,78003.86,,,
E00086,2024-12-01,BU05,IT,IC1,4.485,0.514,3.89,0.788,0.496,0,,,,,60017,107365.64,,,
E00087,2024-12-01,BU01,IT,IC1,2.349,0.588,3.5,1.131,0.37,0,,0.0,,0.0,70128,77573.76,,,
E00088,2024-12-01,BU01,IT,IC1,3.326,0.585,3.22,0.6,0.79,0,,,,,41101,142249.37,,,
E00089,2024-12-01,BU03,IT,IC1,10.155,0.719,3.48,0.815,0.286,0,,,,,64439,91912.82,,,
E00090,2024-12-01,BU08,IT,IC1,3.184,0.581,2.74,0.983,0.488,0,,0.0,,0.0,108047,63977.43,,,
E00091,2024-12-01,BU02,IT,IC1,3.83,0.668,3.43,0.903,0.894,0,,0.0,,0.0,72807,103003.96,,,
E00092,2024-12-01,BU04,IT,IC1,0.071,0.591,2.7,1.252,0.429,0,,,,,82548,107966.68,,,
E00093,2024-12-01,BU02,IT,IC1,8.096,0.532,3.65,0.6,0.466,0,,,,,25378,152288.56,,,
E00094,2024-12-01,BU05,IT,IC1,10.771,0.496,3.44,1.592,0.6,0,,0.0,,0.0,103289,119352.77,,,
E00095,2024-12-01,BU09,IT,IC1,3.587,0.459,3.48,0.659,0.466,0,,0.0,,0.0,56098,123061.73,,,
E00096,2024-12-01,BU01,IT,IC1,8.578,0.545,3.26,0.6,0.559,0,,,,,45751,115503.57,retention_bonus,3500.0,short_term_retention
E00097,2024-12-01,BU05,IT,IC1,8.444,0.593,3.41,0.643,0.593,0,,,,,56324,91878.78,,,
E00098,2024-12-01,BU09,IT,IC1,10.752,0.626,3.83,0.6,0.602,0,,,,,35605,72448.18,,,
E00099,2024-12-01,BU01,IT,IC1,0.309,0.544,3.4,1.422,0.685,0,,0.0,,0.0,86403,113880.25,,,
E00100,2024-12-01,BU09,IT,IC1,6.905,0.602,3.52,0.791,0.669,0,,,,,53242,86078.88,,,
E00101,2024-12-01,BU08,IT,IC1,1.432,0.532,2.88,0.715,0.478,0,,0.0,,0.0,46234,213917.49,,,
E00102,2024-12-01,BU04,IT,IC1,4.643,0.561,3.37,0.6,0.804,0,,,,,56454,182938.9,workload_rebalance,500.0,reduce_burnout_risk
E00103,2024-12-01,BU10,IT,IC1,1.916,0.582,3.0,1.403,0.815,0,,,,,88548,132946.63,,,
E00104,2024-12-01,BU05,IT,IC1,2.363,0.483,3.83,0.756,0.532,0,,0.0,,0.0,62693,118567.25,,,
E00105,2024-12-01,BU05,IT,IC1,4.235,0.578,3.18,0.6,0.386,0,,,,,36556,96119.15,,,
E00106,2024-12-01,BU06,IT,IC1,2.637,0.624,3.18,0.945,0.606,0,,0.0,,0.0,70456,56693.78,,,
E00107,2024-12-01,BU07,IT,IC1,3.63,0.641,3.9,0.708,0.439,0,,0.0,,0.0,43255,90730.42,,,
E00108,2024-12-01,BU08,IT,IC1,9.495,0.594,3.34,0.6,0.533,0,,,,,28152,104668.71,,,
E00109,2024-12-01,BU08,IT,IC1,9.969,0.532,3.88,0.878,0.778,0,,,,,101073,110877.46,,,
E00110,2024-12-01,BU02,IT,IC1,4.69,0.576,2.99,0.789,0.44,0,,0.0,,0.0,70265,123527.22,,,
E00111,2024-12-01,BU09,IT,IC1,3.948,0.575,3.11,0.698,0.712,0,,0.0,,0.0,58256,151376.3,,,
E00112,2024-12-01,BU07,IT,IC1,3.439,0.495,3.01,0.845,0.545,0,,,,,53052,73237.01,,,
E00113,2024-12-01,BU04,IT,IC1,6.382,0.513,3.66,0.786,0.559,0,,,,,97634,73536.81,,,
E00114,2024-12-01,BU04,IT,IC1,8.063,0.595,3.75,1.6,0.45,0,,0.0,,0.0,176399,192107.61,,,
E00115,2024-12-01,BU08,IT,IC1,3.157,0.546,3.29,0.926,0.568,0,,,,,70058,141473.43,,,
E00116,2024-12-01,BU04,IT,IC1,5.131,0.579,3.47,0.6,0.403,0,,,,,41757,83874.64,,,
E00117,2024-12-01,BU06,IT,IC1,0.745,0.567,3.49,0.716,0.647,0,,0.0,,0.0,56723,95290.03,,,
E00118,2024-12-01,BU05,IT,IC1,8.389,0.636,3.61,0.848,0.72,0,,,,,69613,95483.07,,,
E00119,2024-12-01,BU03,IT,IC1,10.721,0.642,3.37,0.6,0.668,0,,0.0,,0.0,26309,101430.98,,,
E00120,2024-12-01,BU10,IT,IC1,8.83,0.55,3.92,1.039,0.842,0,,0.0,,0.0,67311,123702.26,,,
E00121,2024-12-01,BU02,IT,IC1,5.93,0.646,3.61,0.6,0.651,0,,0.0,,0.0,69755,300000.0,,,
E00122,2024-12-01,BU09,IT,IC1,8.118,0.559,3.73,1.018,0.578,0,,0.0,,0.0,95246,108914.22,,,
E00123,2024-12-01,BU10,IT,IC1,10.62,0.655,3.23,0.978,0.412,0,,0.0,,0.0,91834,134738.97,,,
E00124,2024-12-01,BU09,IT,IC1,5.993,0.648,3.14,0.985,0.39,0,,0.0,,0.0,62250,46817.43,,,
E00125,2024-12-01,BU01,IT,IC1,1.328,0.473,3.48,1.544,0.667,0,,0.0,,0.0,101735,80396.06,,,
E00126,2024-12-01,BU10,IT,IC1,4.181,0.675,3.61,1.539,0.437,0,,0.0,,0.0,122087,173840.28,,,
E00127,2024-01-01,BU03,IT,IC1,4.392,0.512,2.54,0.6,0.491,0,,0.0,,1.0,60463,119846.54,comp_adjustment,5000.0,reduce_comp_gap
E00128,2024-12-01,BU08,IT,IC1,0.846,0.69,3.35,0.835,0.793,0,,0.0,,0.0,69311,35000.0,,,
E00129,2024-12-01,BU06,IT,IC1,2.743,0.561,3.43,0.6,0.597,0,,0.0,,0.0,32256,135433.48,,,
E00130,2024-12-01,BU05,IT,IC1,0.95,0.717,3.39,0.6,0.722,0,,0.0,,0.0,36032,237067.32,,,
E00131,2024-12-01,BU05,IT,IC1,1.224,0.533,3.73,0.644,0.815,0,,,,,44651,40731.91,,,
E00132,2024-01-01,BU06,IT,IC1,7.975,0.511,3.21,0.6,0.636,0,,0.0,,1.0,51263,198124.31,comp_adjustment,5000.0,reduce_comp_gap
E00133,2024-01-01,BU07,IT,IC1,4.898,0.519,3.3,0.619,0.855,0,,0.0,2025-01-18,1.0,40797,35000.0,comp_adjustment,5000.0,reduce_comp_gap
E00134,2024-12-01,BU01,IT,IC1,10.237,0.705,3.61,0.6,0.451,0,,,,,59125,152516.03,,,
E00135,2024-12-01,BU09,IT,IC1,7.321,0.635,3.8,0.636,0.571,0,,0.0,,0.0,51803,99611.57,,,
E00136,2024-12-01,BU03,IT,IC1,7.896,0.543,3.76,1.339,0.506,0,,0.0,,0.0,87100,35000.0,,,
E00137,2024-12-01,BU04,IT,IC1,6.442,0.642,3.28,0.6,0.659,0,,0.0,,0.0,50708,122233.38,,,
E00138,2024-12-01,BU10,IT,IC1,4.548,0.667,3.95,0.6,0.511,0,,,,,26894,167846.2,,,
E00139,2024-12-01,BU01,IT,IC1,4.433,0.599,3.71,0.6,0.441,0,,0.0,,0.0,62568,117791.88,,,
E00140,2024-12-01,BU10,IT,IC1,0.131,0.356,3.07,0.661,0.516,0,,0.0,,1.0,59577,130105.1,manager_coaching,1200.0,improve_manager_experience
E00141,2024-12-01,BU03,IT,IC1,6.973,0.503,3.39,0.6,0.443,0,,0.0,,1.0,44280,83089.3,role_transfer,800.0,increase_internal_mobility_fit
E00142,2024-12-01,BU02,IT,IC1,4.556,0.498,3.36,1.004,0.739,0,,0.0,,0.0,61898,43273.69,,,
E00143,2024-12-01,BU02,IT,IC1,0.433,0.585,2.62,0.653,0.53,0,,,,,41096,136525.17,,,
E00144,2024-12-01,BU01,IT,IC1,8.553,0.562,3.8,1.052,0.477,0,,0.0,,0.0,67201,219765.14,,,
E00145,2024-12-01,BU08,IT,IC1,5.065,0.564,3.5,1.556,0.397,0,,0.0,,0.0,150471,166248.15,,,
E00146,2024-12-01,BU03,IT,IC1,8.956,0.574,3.27,0.6,0.67,0,,0.0,,0.0,31826,40879.39,,,
E00147,2024-12-01,BU03,IT,IC1,1.522,0.407,3.07,0.671,0.592,0,,0.0,,1.0,49977,50575.52,role_transfer,800.0,increase_internal_mobility_fit
E00148,2024-12-01,BU06,IT,IC1,2.669,0.503,3.74,0.727,0.305,0,,,,,47251,68339.28,,,
E00149,2024-12-01,BU08,IT,IC1,6.716,0.614,3.58,0.6,0.406,0,,0.0,,0.0,51450,48829.33,,,
E00150,2024-01-01,BU09,IT,IC1,5.736,0.596,3.06,0.778,0.559,0,,0.0,,1.0,85560,102008.45,comp_adjustment,5000.0,reduce_comp_gap
E00151,2024-12-01,BU09,IT,IC1,7.595,0.561,3.28,0.722,0.594,0,,,,,72402,119367.54,,,
E00152,2024-12-01,BU04,IT,IC1,0.222,0.57,3.37,0.671,0.457,0,,0.0,,0.0,80585,52539.02,,,
E00153,2024-12-01,BU05,IT,IC1,1.802,0.569,2.74,0.73,0.693,0,,,,,60517,141865.3,manager_coaching,1200.0,improve_manager_experience
E00154,2024-12-01,BU02,IT,IC1,4.219,0.732,3.44,0.611,0.47,0,,,,,37694,131061.54,,,
E00155,2024-12-01,BU09,IT,IC1,2.908,0.585,3.35,0.6,0.501,0,,,,,40533,78139.73,,,
E00156,2024-12-01,BU08,IT,IC1,4.876,0.526,3.61,0.812,0.486,0,,,,,77745,92530.22,,,
E00157,2024-12-01,BU03,IT,IC1,10.579,0.619,3.42,0.805,0.474,0,,0.0,,0.0,63563,41585.84,,,
E00158,2024-12-01,BU09,IT,IC1,10.491,0.655,3.51,1.025,0.533,0,,0.0,,0.0,93067,86112.3,,,
E00159,2024-12-01,BU03,IT,IC1,2.439,0.68,3.11,0.622,0.537,0,,0.0,,0.0,66346,100332.88,,,
E00160,2024-01-01,BU09,IT,IC1,0.742,0.533,3.13,0.6,0.396,0,,0.0,,1.0,39575,107889.4,comp_adjustment,5000.0,reduce_comp_gap
E00161,2024-12-01,BU02,IT,IC1,2.401,0.603,3.44,0.6,0.613,0,,0.0,,0.0,49878,118589.13,,,
E00162,2024-12-01,BU10,IT,IC1,7.225,0.608,2.72,0.908,0.679,0,,,,,72961,111617.63,,,
E00163,2024-12-01,BU09,IT,IC1,2.04,0.486,3.6,0.971,0.675,0,,0.0,,0.0,76774,88784.81,,,
E00164,2024-12-01,BU08,IT,IC1,7.926,0.68,3.56,0.987,0.541,0,,,,,80764,113744.86,,,
E00165,2024-12-01,BU09,IT,IC1,4.099,0.608,3.77,0.6,0.48,0,,0.0,,0.0,41482,156974.69,,,
E00166,2024-12-01,BU05,IT,IC1,5.314,0.685,4.1,0.6,0.487,0,,,,,39326,95793.62,,,
E00167,2024-12-01,BU02,IT,IC1,3.444,0.604,3.74,0.6,0.52,0,,0.0,,0.0,56026,115363.49,,,
E00168,2024-12-01,BU08,IT,IC1,0.0,0.365,3.43,1.507,0.598,0,,0.0,,0.0,99114,91963.63,,,
E00169,2024-12-01,BU06,IT,IC1,2.3,0.683,3.53,0.6,0.604,0,,0.0,,0.0,46964,74748.46,,,
E00170,2024-12-01,BU08,IT,IC1,5.982,0.556,3.84,0.6,0.559,0,,0.0,,0.0,70210,126528.3,,,
E00171,2024-12-01,BU05,IT,IC1,10.565,0.561,3.06,0.775,0.503,0,,0.0,,0.0,70212,77891.63,,,
E00172,2024-12-01,BU10,IT,IC1,8.277,0.654,3.01,0.644,0.598,0,,,,,78141,118977.73,,,
E00173,2024-12-01,BU02,IT,IC1,1.142,0.515,2.79,0.911,0.471,0,,0.0,,0.0,107211,101279.61,,,
E00174,2024-12-01,BU06,IT,IC1,2.94,0.499,3.29,1.324,0.705,0,,0.0,,0.0,103432,87217.03,,,
E00175,2024-12-01,BU05,IT,IC1,0.668,0.484,3.27,0.6,0.56,0,,0.0,,0.0,48625,86272.07,,,
E00176,2024-12-01,BU05,IT,IC1,5.133,0.546,3.27,0.6,0.711,0,,0.0,,0.0,28731,79560.34,,,
E00177,2024-12-01,BU01,IT,IC1,3.324,0.53,4.0,0.6,0.594,0,,0.0,,0.0,47217,47682.27,,,
E00178,2024-12-01,BU02,IT,IC1,2.114,0.38,3.18,0.681,0.676,0,,,,,61481,118803.75,workload_rebalance,500.0,reduce_burnout_risk
E00179,2024-12-01,BU08,IT,IC1,6.932,0.58,3.79,0.6,0.548,0,,0.0,,0.0,52756,110981.8,,,
E00180,2024-12-01,BU03,IT,IC1,10.795,0.718,2.84,1.6,0.559,0,,0.0,,0.0,119225,146572.74,,,
